id,match,name,score,type,type_id,input_value
Q98603523,False,choroid plexus epithelial cell,76.0,cell type,Q189118,Choroid plexus cells
Q66568503,False,epithelial cell of choroid plexus,72.0,cell type,Q189118,Choroid plexus cells
Q101062602,True,Fibroblast (pancreas),100.0,cell type,Q189118,Fibroblasts (pancreas)
Q70219504,True,acinar cells,100.0,cell type,Q189118,Acinar cells
Q104416307,False,mouse acinar cell,83.0,cell type,Q189118,Acinar cells
Q101405107,False,human acinar cell,80.0,cell type,Q189118,Acinar cells
Q6731828,False,Magnocellular neurosecretory cell,53.0,cell type,Q189118,Neuroendocrine cells
,False,,,,,Neuroblasts
Q101062605,True,Endothelial cell (mammary),100.0,cell type,Q189118,Endothelial cells (mammary)
Q101062608,True,Immature neuronal cell,100.0,cell type,Q189118,Immature neuronal cells
Q101062611,True,Fibroblast (Uterus),100.0,cell type,Q189118,Fibroblasts (Uterus)
Q101062615,True,Endothelial cell (heart),100.0,cell type,Q189118,Endothelial cells (heart)
Q101062619,True,Luminal epithelial cell,100.0,cell type,Q189118,Luminal epithelial cells
Q101404886,False,human luminal epithelial cell,89.0,cell type,Q189118,Luminal epithelial cells
Q104416159,False,mouse luminal epithelial cell,89.0,cell type,Q189118,Luminal epithelial cells
Q3296912,False,Type I pneumocyte,100.0,cell type,Q189118,Pulmonary alveolar type I cells
Q101405061,False,human pulmonary alveolar type i cell,91.0,cell type,Q189118,Pulmonary alveolar type I cells
Q104416265,False,mouse pulmonary alveolar type i cell,91.0,cell type,Q189118,Pulmonary alveolar type I cells
Q3272858,False,Type II pneumocyte,100.0,cell type,Q189118,Pulmonary alveolar type II cells
Q101404950,False,human pulmonary alveolar type ii cell,91.0,cell type,Q189118,Pulmonary alveolar type II cells
Q104416219,False,mouse pulmonary alveolar type ii cell,91.0,cell type,Q189118,Pulmonary alveolar type II cells
Q101062623,True,Endothelial cell (aorta),100.0,cell type,Q189118,Endothelial cells (aorta)
Q101404926,False,human endothelial cell (aorta),88.0,cell type,Q189118,Endothelial cells (aorta)
Q104416196,False,mouse endothelial cell (aorta),88.0,cell type,Q189118,Endothelial cells (aorta)
Q101062626,True,Enteric neuron,100.0,cell type,Q189118,Enteric neurons
Q2595765,True,gastric chief cell,100.0,cell type,Q189118,Gastric chief cells
Q101404916,False,human gastric chief cell,86.0,cell type,Q189118,Gastric chief cells
Q104416186,False,mouse gastric chief cell,86.0,cell type,Q189118,Gastric chief cells
Q104416293,False,mouse cajal-retzius cell,88.0,cell type,Q189118,Cajal-Retzius cells
Q101003525,True,Epiblast cell,100.0,cell type,Q189118,Epiblast cells
Q101404877,False,human epiblast cell,82.0,cell type,Q189118,Epiblast cells
Q104416152,False,mouse epiblast cell,82.0,cell type,Q189118,Epiblast cells
Q1968774,False,PP cell,83.0,cell type,Q189118,Gamma (PP) cells
Q101405057,False,human gamma (pp) cell,82.0,cell type,Q189118,Gamma (PP) cells
Q104416262,False,mouse gamma (pp) cell,82.0,cell type,Q189118,Gamma (PP) cells
Q101062629,True,Red pulp macrophage,100.0,cell type,Q189118,Red pulp macrophages
Q101404936,False,human red pulp macrophages,87.0,cell type,Q189118,Red pulp macrophages
Q104416206,False,mouse red pulp macrophages,87.0,cell type,Q189118,Red pulp macrophages
Q101062633,True,Fibroblast (spinal cord),100.0,cell type,Q189118,Fibroblasts (spinal cord)
Q101062635,True,Fibroblast (brain),100.0,cell type,Q189118,Fibroblasts (brain)
Q101062641,True,Fibroblast (bone),100.0,cell type,Q189118,Fibroblasts (bone)
Q101062644,True,Fibroblast (kidney),100.0,cell type,Q189118,Fibroblasts (kidney)
Q101062650,True,Small luteal cell,100.0,cell type,Q189118,Small luteal cells
Q101062654,True,Fibroblast (lymph nodes),100.0,cell type,Q189118,Fibroblasts (lymph nodes)
Q101062656,True,Fibroblast (colon),100.0,cell type,Q189118,Fibroblasts (colon)
Q66563539,False,olfactory epithelial cell,98.0,cell type,Q189118,Olfactory epithelial cells
Q101405047,False,human olfactory epithelial cell,90.0,cell type,Q189118,Olfactory epithelial cells
Q104416252,False,mouse olfactory epithelial cell,90.0,cell type,Q189118,Olfactory epithelial cells
Q48997538,False,Peritubular myoid cell,98.0,cell type,Q189118,Peritubular myoid cells
Q104416263,False,mouse peritubular myoid cell,90.0,cell type,Q189118,Peritubular myoid cells
Q101405058,False,human peritubular myoid cell,88.0,cell type,Q189118,Peritubular myoid cells
,False,,,,,Undefined liver cells
Q101062659,True,Salivary mucous cell,100.0,cell type,Q189118,Salivary mucous cells
Q104416197,False,mouse salivary mucous cell,89.0,cell type,Q189118,Salivary mucous cells
Q101404929,False,human salivary mucous cell,88.0,cell type,Q189118,Salivary mucous cells
Q5249153,True,Decidual cells,100.0,cell type,Q189118,Decidual cells
Q101404881,False,human decidual cell,82.0,cell type,Q189118,Decidual cells
Q104416154,False,mouse decidual cell,82.0,cell type,Q189118,Decidual cells
Q101062667,True,Ionocyte,100.0,cell type,Q189118,Ionocytes
Q104416216,False,mouse ionocyte,78.0,cell type,Q189118,Ionocytes
Q101404947,False,human ionocyte,75.0,cell type,Q189118,Ionocytes
Q101062671,True,Ciliated cell,100.0,cell type,Q189118,Ciliated cells
Q101405066,False,human ciliated cell,82.0,cell type,Q189118,Ciliated cells
Q104416270,False,mouse ciliated cell,82.0,cell type,Q189118,Ciliated cells
Q15220362,False,myeloid-derived suppressor cells,100.0,cell type,Q189118,Myeloid-derived suppressor cells
Q101062473,False,Human myeloid-derived suppressor cell,91.0,cell type,Q189118,Myeloid-derived suppressor cells
Q101062478,False,Mouse myeloid-derived suppressor cell,91.0,cell type,Q189118,Myeloid-derived suppressor cells
Q104416211,False,mouse myeloid-derived suppressor cell,91.0,cell type,Q189118,Myeloid-derived suppressor cells
Q101062673,True,Enteric glia cell,100.0,cell type,Q189118,Enteric glia cells
Q101405119,False,human enteric glia cell,86.0,cell type,Q189118,Enteric glia cells
Q104416318,False,mouse enteric glia cell,86.0,cell type,Q189118,Enteric glia cells
Q1164962,False,pancreatic stellate cells,100.0,cell type,Q189118,Pancreatic stellate cells
Q104416139,False,mouse pancreatic stellate cell,91.0,cell type,Q189118,Pancreatic stellate cells
Q101404859,False,human pancreatic stellate cell,89.0,cell type,Q189118,Pancreatic stellate cells
Q66590166,True,erythroblasts,100.0,cell type,Q189118,Erythroblasts
Q101062678,True,Crypt cell,100.0,cell type,Q189118,Crypt cells
Q101405043,False,human crypt cell,79.0,cell type,Q189118,Crypt cells
Q104416248,False,mouse crypt cell,79.0,cell type,Q189118,Crypt cells
Q101062683,True,Airway epithelial cell,100.0,cell type,Q189118,Airway epithelial cells
Q101405065,False,human airway epithelial cell,88.0,cell type,Q189118,Airway epithelial cells
Q104416269,False,mouse airway epithelial cell,88.0,cell type,Q189118,Airway epithelial cells
Q4532277,True,Epsilon cell,96.0,cell type,Q189118,Epsilon cells
Q101404922,False,human epsilon cell,81.0,cell type,Q189118,Epsilon cells
Q104416191,False,mouse epsilon cell,81.0,cell type,Q189118,Epsilon cells
Q7069936,False,Nuocyte,93.0,cell type,Q189118,Nuocytes
Q101405037,False,human nuocyte,73.0,cell type,Q189118,Nuocytes
Q104416240,False,mouse nuocyte,73.0,cell type,Q189118,Nuocytes
Q224930,True,natural killer T cell,100.0,cell type,Q189118,Natural killer T cells
,False,,,,,Reticulocytes
Q828410,True,osteoclast,100.0,cell type,Q189118,Osteoclasts
Q101062489,False,Osteoclasts and osteoblast,59.0,cell type,Q189118,Osteoclasts
Q917177,True,osteoblast,100.0,cell type,Q189118,Osteoblasts
Q913236,True,osteocyte,100.0,cell type,Q189118,Osteocytes
Q101404904,False,human osteocyte,77.0,cell type,Q189118,Osteocytes
Q104416175,False,mouse osteocyte,77.0,cell type,Q189118,Osteocytes
Q1195394,True,memory B cell,96.0,cell type,Q189118,B cells memory
Q101405059,False,human b cell memory,82.0,cell type,Q189118,B cells memory
Q104416264,False,mouse b cell memory,82.0,cell type,Q189118,B cells memory
Q66568528,False,plasma cell,100.0,cell type,Q189118,Plasma cells
Q250694,False,plasma cell,96.0,cell type,Q189118,Plasma cells
Q101062687,True,Noradrenergic neuron,100.0,cell type,Q189118,Noradrenergic neurons
Q101404932,False,human noradrenergic neuron,88.0,cell type,Q189118,Noradrenergic neurons
Q104416203,False,mouse noradrenergic neuron,88.0,cell type,Q189118,Noradrenergic neurons
Q71262051,True,adrenergic neurons,100.0,cell type,Q189118,Adrenergic neurons
Q101405030,False,human adrenergic neuron,86.0,cell type,Q189118,Adrenergic neurons
Q104416226,False,mouse adrenergic neuron,86.0,cell type,Q189118,Adrenergic neurons
Q101062691,True,Glycinergic neuron,100.0,cell type,Q189118,Glycinergic neurons
Q101405095,False,human glycinergic neuron,86.0,cell type,Q189118,Glycinergic neurons
Q104416297,False,mouse glycinergic neuron,86.0,cell type,Q189118,Glycinergic neurons
Q568290,True,enterochromaffin cell,100.0,cell type,Q189118,Enterochromaffin cells
Q101405125,False,human enterochromaffin cell,88.0,cell type,Q189118,Enterochromaffin cells
Q104416323,False,mouse enterochromaffin cell,88.0,cell type,Q189118,Enterochromaffin cells
Q101405074,False,human tanycyte,75.0,cell type,Q189118,Tanycytes
Q104416277,False,mouse tanycyte,75.0,cell type,Q189118,Tanycytes
Q3077796,True,Gamma delta T cell,100.0,cell type,Q189118,Gamma delta T cells
Q101404890,False,human pinealocyte,80.0,cell type,Q189118,Pinealocytes
Q104416163,False,mouse pinealocyte,80.0,cell type,Q189118,Pinealocytes
Q7840744,False,Trichocyte,95.0,cell type,Q189118,Trichocytes
Q101405094,False,human trichocyte,79.0,cell type,Q189118,Trichocytes
Q104416296,False,mouse trichocyte,79.0,cell type,Q189118,Trichocytes
Q101404951,False,human satellite glial cell,88.0,cell type,Q189118,Satellite glial cells
Q104416220,False,mouse satellite glial cell,88.0,cell type,Q189118,Satellite glial cells
Q101062695,True,Sebocyte,100.0,cell type,Q189118,Sebocytes
Q101405069,False,human sebocyte,75.0,cell type,Q189118,Sebocytes
Q104416273,False,mouse sebocyte,75.0,cell type,Q189118,Sebocytes
Q3272785,False,Parathyroid chief cell,98.0,cell type,Q189118,Parathyroid chief cells
Q101405106,False,human parathyroid chief cell,88.0,cell type,Q189118,Parathyroid chief cells
Q104416306,False,mouse parathyroid chief cell,88.0,cell type,Q189118,Parathyroid chief cells
Q66566682,False,dark chief cell of parathyroid gland,75.0,cell type,Q189118,Parathyroid chief cells
Q66566684,False,clear chief cell of parathyroid cell,75.0,cell type,Q189118,Parathyroid chief cells
Q66566680,False,light chief cell of parathyroid gland,73.0,cell type,Q189118,Parathyroid chief cells
Q66566685,False,active chief cell of parathyroid gland,72.0,cell type,Q189118,Parathyroid chief cells
Q66566687,False,inactive chief cell of parathyroid gland,70.0,cell type,Q189118,Parathyroid chief cells
Q7116107,True,oxyphil cells,100.0,cell type,Q189118,Oxyphil cells
Q104416195,False,mouse oxyphil cell,84.0,cell type,Q189118,Oxyphil cells
Q101404925,False,human oxyphil cell,81.0,cell type,Q189118,Oxyphil cells
Q66592936,False,Oxyphil cell of thyroid,67.0,cell type,Q189118,Oxyphil cells
Q66566688,False,oxyphil cell of parathyroid gland,52.0,cell type,Q189118,Oxyphil cells
Q919689,True,medullary chromaffin cell,97.0,cell type,Q189118,Chromaffin cells
Q101062701,False,Trophoblast stem cell,100.0,cell type,Q189118,Trophoblast stem cells
Q104416305,False,mouse trophoblast stem cell,90.0,cell type,Q189118,Trophoblast stem cells
Q101405105,False,human trophoblast stem cell,88.0,cell type,Q189118,Trophoblast stem cells
Q101062703,False,Trophoblast progenitor cell,100.0,cell type,Q189118,Trophoblast progenitor cells
Q104416148,False,mouse trophoblast progenitor cell,92.0,cell type,Q189118,Trophoblast progenitor cells
Q101404873,False,human trophoblast progenitor cell,90.0,cell type,Q189118,Trophoblast progenitor cells
Q70204009,True,luteal cells,100.0,cell type,Q189118,Luteal cells
Q101062650,False,Small luteal cell,80.0,cell type,Q189118,Luteal cells
,False,,,,,Purkinje neurons
,False,,,,,Schwann cells
Q99293125,False,oligodendrogenesis,38.0,[],,Oligodendrocytes
Q1318384,False,oligodendroglioma,36.5,[],,Oligodendrocytes
Q63100844,False,microglial inhibitor,31.0,[],,Microglia
Q177755,False,astrocytoma,43.0,[],,Astrocytes
Q60690217,False,astrogenesis,32.0,[],,Astrocytes
,False,,,,,Glia cells
Q43283,False,biological neural network,37.5,[],,Neurons
Q162657,False,neurotransmitter,35.0,[],,Neurons
Q1534415,False,neurite,31.0,[],,Neurons
Q419968,False,neuropeptides,30.0,[],,Neurons
Q3221083,False,motor neuron disease,29.0,[],,Neurons
Q101068094,False,classification of neurons,22.0,[],,Neurons
,False,,,,,Cholinergic neurons
Q5297290,False,dopaminergic cell group,50.0,[],,Dopaminergic neurons
,False,,,,,Immature neurons
,False,,,,,Cortical interneurons
,False,,,,,Neural stem/precursor cells
,False,,,,,Astrocyte progenitor cells
,False,,,,,Oligodendrocyte progenitor cells
,False,,,,,Basophils
Q4833719,False,B-cell lymphoma,32.0,[],,B cells
Q58689109,False,Pre-B Cell receptors,26.0,[],,B cells
Q18554999,False,B cell deficiency,25.0,[],,B cells
Q26492840,False,B-cell childhood acute lymphoblastic leukemia,22.0,[],,B cells
Q5937746,False,Human embryonic stem cells clinical trials,32.5,[],,Embryonic stem cells
,False,,,,,Eosinophils
,False,,,,,Hematopoietic stem cells
,False,,,,,Proximal tubule cells
Q5376430,False,Endothelial stem cell,42.0,[],,Endothelial cells
,False,,,,,Fibroblasts
,False,,,,,Macrophages
Q6785569,False,mast cell neoplasm,36.0,[],,Mast cells
,False,,,,,Human myeloid-derived suppressor cells
,False,,,,,Mouse myeloid-derived suppressor cells
,False,,,,,Megakaryocytes
Q5133858,False,Clinical uses of mesenchymal stem cells,36.0,[],,Mesenchymal stem cells
Q67591222,False,mesenchymal stem cell transplantation,35.5,[],,Mesenchymal stem cells
,False,,,,,Myeloid dendritic cells
,False,,,,,T cell naive
Q93301146,False,1D3,0.0,cell line,Q21014462,Neutrophils
Q55779842,False,neoplasm of mature T-cells or NK-cells,21.0,[],,NK cells
,False,,,,,Plasmacytoid dendritic cells
Q721432,False,platelet aggregation inhibitors,30.0,[],,Platelets
Q1536078,False,TNF inhibitor,20.0,[],,Platelets
Q17265656,False,thrombosthenin,8.5,[],,Platelets
,False,,,,,T follicular helper cells
Q768227,False,T helper 17 cell,43.5,[],,T helper cells
,False,,,,,T regulatory cells
Q5558489,False,Giant retinal ganglion cells,44.0,[],,Retinal ganglion cells
Q10263076,False,Intrinsically photosensitive retinal ganglion cells,39.0,[],,Retinal ganglion cells
,False,,,,,Pyramidal cells
Q54750822,False,AT-1,22.0,cell line,Q21014462,Cardiomyocytes
Q54750828,False,AT-2,22.0,cell line,Q21014462,Cardiomyocytes
Q51472434,False,tolerogenic dendritic cell,34.0,[],,Dendritic cells
Q5464657,False,follicular dendritic cell sarcoma,30.0,[],,Dendritic cells
Q6046092,False,interdigitating dendritic cell sarcoma,26.5,[],,Dendritic cells
,False,,,,,Osteoclasts and osteoblasts
,False,,,,,Serotonergic neurons
,False,,,,,GABAergic neurons
,False,,,,,Glutaminergic neurons
,False,,,,,Kupffer cells
,False,,,,,Meningeal cells
,False,,,,,Radial glia cells
,False,,,,,Erythroid-like and erythroid precursor cells
Q5376385,False,Endoplasmic Reticulum Stress in Beta Cells,19.0,[],,Beta cells
,False,,,,,Monocytes
Q66599356,False,Protoplasm of microfold cell,32.5,[],,Microfold cells
Q66599413,False,Plasma membrane of microfold cell,29.0,[],,Microfold cells
Q70068158,False,perineuronal satellite cells,35.0,[],,Satellite cells
Q70079710,False,skeletal muscle satellite cells,33.5,[],,Satellite cells
Q56291631,False,Nasal chondrocytes,40.0,[],,Chondrocytes
Q66601389,False,Set of smooth muscle cells,42.0,[],,Smooth muscle cells
Q66594896,False,Network of smooth muscle cells,39.0,[],,Smooth muscle cells
,False,,,,,Crypt base columnar cells
Q54951804,False,S12,12.0,cell line,Q21014462,Keratinocytes
Q54993456,False,W12,0.0,cell line,Q21014462,Keratinocytes
,False,,,,,T memory cells
Q1148337,False,hepatocellular carcinoma,33.5,[],,Hepatocytes
Q70229019,False,liver mitochondria,14.0,[],,Hepatocytes
,False,,,,,Myoblasts
,False,,,,,Clara cells
,False,,,,,Podocytes
Q54900888,False,L-alpha-1a L-cells,76.0,cell line,Q21014462,Alpha cells
Q54900890,False,L-alpha-1c L-cells,76.0,cell line,Q21014462,Alpha cells
Q54900891,False,L-alpha-2A L-cells,76.0,cell line,Q21014462,Alpha cells
Q54900892,False,L-alpha-2C L-cells,76.0,cell line,Q21014462,Alpha cells
Q49893262,False,melanocytes quiz,40.5,[],,Melanocytes
Q180152,False,vitiligo,31.5,[],,Melanocytes
Q18353746,False,Epigenetics and melanoma,17.0,[],,Melanocytes
,False,,,,,Müller cells
Q7631123,False,Subependymoma,32.0,[],,Ependymal cells
Q66594829,False,Network of cardiac myocytes,23.0,[],,Myocytes
Q2898697,False,Afterdepolarization,13.5,[],,Myocytes
,False,,,,,Peripheral blood mononuclear cells
Q26492839,False,T-cell childhood acute lymphocytic leukemia,22.0,[],,T cells
Q3221083,False,motor neuron disease,40.0,[],,Motor neurons
Q6918193,False,Motor pool,30.5,[],,Motor neurons
,False,,,,,Juxtaglomerular cells
,False,,,,,Cardiac stem and precursor cells
Q66601388,False,Set of muscle cells,38.5,[],,Muscle cells
Q2633328,False,Myosatellite cell,31.0,[],,Muscle cells
Q66601389,False,Set of smooth muscle cells,31.5,[],,Muscle cells
Q66601391,False,Set of cardiac muscle cells,31.0,[],,Muscle cells
Q66601390,False,Set of skeletal muscle cells,30.0,[],,Muscle cells
Q66594896,False,Network of smooth muscle cells,28.5,[],,Muscle cells
Q6086558,False,Isotropic bands,15.0,[],,Muscle cells
Q64010893,False,myoendothelium,11.5,[],,Muscle cells
,False,,,,,Thymocytes
,False,,,,,Urothelial cells
Q2984407,False,Thyroid follicular cell,50.0,[],,Follicular cells
Q5464665,False,follicular thyroid cancer,33.5,[],,Follicular cells
Q123251,False,follicular lymphoma,31.5,[],,Follicular cells
Q5464657,False,follicular dendritic cell sarcoma,31.0,[],,Follicular cells
Q18556321,False,pancreatic delta cell neoplasm,28.0,[],,Delta cells
,False,,,,,Hepatic stellate cells
,False,,,,,Enterocytes
,False,,,,,Tuft cells
,False,,,,,Paneth cells
,False,,,,,Enteroendocrine cells
Q5476344,False,Foveolar cell,48.0,[],,Foveolar cells
,False,,,,,Parietal cells
Q18556772,False,bronchus adenoma,27.0,[],,Pneumocytes
Q54795350,False,BCi-NS1,47.0,cell line,Q21014462,Basal cells
Q54795353,False,BCi-NS1.1,45.0,cell line,Q21014462,Basal cells
,False,,,,,Bergmann glia
,False,,,,,Oval cells
Q54971684,False,TALH SVE.1,58.0,cell line,Q21014462,Loop of Henle cells
Q54899710,False,KDT3,68.0,cell line,Q21014462,Distal tubule cells
,False,,,,,Intercalated cells
,False,,,,,Mesangial cells
,False,,,,,Principal cells
Q93938119,False,hAKPC-P,60.0,cell line,Q21014462,Kidney progenitor cells
,False,,,,,Germ cells
Q54952433,False,SCIT-C8,47.0,cell line,Q21014462,Sertoli cells
Q54898473,False,J5,0.0,cell line,Q21014462,Sertoli cells
,False,,,,,Large luteal cells
,False,,,,,Granulosa cells
Q100936761,False,Leydig cell hyperplasia,34.5,[],,Leydig cells
,False,,,,,Trophoblast cells
,False,,,,,Stromal cells
,False,,,,,Adipocytes
,False,,,,,Adipocyte progenitor cells
,False,,,,,Osteoclast precursor cells
,False,,,,,B cells naive
,False,,,,,T cytotoxic cells
,False,,,,,Hemangioblasts
,False,,,,,Endothelial cells (blood brain barrier)
,False,,,,,Pericytes
,False,,,,,Pancreatic progenitor cells
,False,,,,,Ductal cells
Q98128024,False,NRCs,72.0,cell line,Q21014462,Cholangiocytes
Q56292132,False,Cortical thymic epithelial cells,33.5,[],,Epithelial cells
Q49001416,False,Medullary thymic epithelial cells,32.5,[],,Epithelial cells
Q5249657,False,Decoy cells,26.0,[],,Epithelial cells
Q431483,False,Clue cell,25.0,[],,Epithelial cells
Q18554829,False,colon carcinoma,16.0,[],,Epithelial cells
Q65091625,False,Lewis' law,16.0,[],,Epithelial cells
,False,,,,,Multinuclear myocytes
,False,,,,,Mononuclear myocytes
,False,,,,,Vascular smooth muscle cells
,False,,,,,Airway smooth muscle cells
,False,,,,,Pulmonary vascular smooth muscle cells
,False,,,,,Purkinje fiber cells
Q1577202,False,bundle of His,38.5,[],,His bundle cells
,False,,,,,Bone marrow stromal cells
,False,,,,,Goblet cells
,False,,,,,Hepatoblasts
,False,,,,,Interneurons
Q691762,False,Birbeck granules,23.0,[],,Langerhans cells
,False,,,,,Merkel cells
Q54905321,False,MeT-4A,56.0,cell line,Q21014462,Mesothelial cells
Q54905322,False,MeT-5A,56.0,cell line,Q21014462,Mesothelial cells
Q18556495,False,myoepithelial carcinoma,38.0,[],,Myoepithelial cells
,False,,,,,Myofibroblasts
Q27043982,False,globoszoospermia,23.5,[],,Spermatozoa
Q503431,False,seminiferous tubule,21.0,[],,Spermatozoa
Q71148193,False,Sperm Agglutination,16.5,[],,Spermatozoa
Q109186,False,swelling,21.5,[],,Transient cells
Q28455175,False,Ventricular zone,19.5,[],,Transient cells
,False,,,,,Mammary epithelial cells
Q50573418,False,Spermatogenesis-Blocking Agents,23.5,[],,Spermatocyte and Spermatozoa
Q50573418,False,Spermatogenesis-Blocking Agents,23.5,[],,Spermatocytes and Spermatozoa
,False,,,,,Spermatocytes
,False,,,,,Unknown kidney cell type 1
Q66602528,False,Set of granulocytes,38.5,[],,Granulocytes
,False,,,,,Endothelial cells (brain)
,False,,,,,Retinal epithelial cells
,False,,,,,Retinal progenitor cells
Q70091128,False,retinal cone photoreceptor cells,37.5,[],,Photoreceptor cells
Q70181802,False,invertebrate photoreceptor cells,37.5,[],,Photoreceptor cells
Q76706547,False,Rod Opsins,14.0,[],,Photoreceptor cells
,False,,,,,Peri-islet Schwann cells
,False,,,,,Undefined placental cells
Q76787944,False,"Gonadotropins, Pituitary",28.5,[],,Anterior pituitary gland cells
,False,,,,,Trigeminal neurons
,False,,,,,Undefined pancreas cells 1
Q2367166,False,theca,34.5,[],,Theca cells
Q7777654,False,ovarian thecoma,29.0,[],,Theca cells
Q102113630,False,BLuMEC,70.0,cell line,Q21014462,Endothelial cells (lungs)
,False,,,,,Fibroblasts (lungs)
,False,,,,,Alveolar macrophages
,False,,,,,Airway goblet cells
Q1524940,False,choroid plexus carcinoma,41.5,[],,Choroid plexus cells
,False,,,,,Fibroblasts (pancreas)
Q18556983,False,pancreatic acinar cell adenocarcinoma,25.0,[],,Acinar cells
Q1981276,False,neuroendocrine tumor,42.0,[],,Neuroendocrine cells
Q18554913,False,neuroendocrine carcinoma,41.5,[],,Neuroendocrine cells
Q371168,False,diffuse neuroendocrine system,32.5,[],,Neuroendocrine cells
Q18553365,False,gastrointestinal neuroendocrine tumor,30.0,[],,Neuroendocrine cells
,False,,,,,Neuroblasts
,False,,,,,Endothelial cells (mammary)
,False,,,,,Immature neuronal cells
,False,,,,,Fibroblasts (Uterus)
Q102113825,False,FHeMEC,69.0,cell line,Q21014462,Endothelial cells (heart)
,False,,,,,Luminal epithelial cells
,False,,,,,Pulmonary alveolar type I cells
,False,,,,,Pulmonary alveolar type II cells
,False,,,,,Endothelial cells (aorta)
,False,,,,,Enteric neurons
,False,,,,,Gastric chief cells
,False,,,,,Cajal-Retzius cells
Q519516,False,epiblast,36.5,[],,Epiblast cells
Q17989454,False,Epiblast-derived stem cells,34.0,[],,Epiblast cells
,False,,,,,Gamma (PP) cells
,False,,,,,Red pulp macrophages
,False,,,,,Fibroblasts (spinal cord)
,False,,,,,Fibroblasts (brain)
,False,,,,,Fibroblasts (bone)
,False,,,,,Fibroblasts (kidney)
,False,,,,,Small luteal cells
,False,,,,,Fibroblasts (lymph nodes)
,False,,,,,Fibroblasts (colon)
Q66603041,False,Cytoplasm of olfactory epithelial cell,40.5,[],,Olfactory epithelial cells
,False,,,,,Peritubular myoid cells
,False,,,,,Undefined liver cells
,False,,,,,Salivary mucous cells
,False,,,,,Decidual cells
,False,,,,,Ionocytes
Q54749972,False,anti-130-kDa Mesothelial-Ciliated Cells,53.0,cell line,Q21014462,Ciliated cells
,False,,,,,Myeloid-derived suppressor cells
,False,,,,,Enteric glia cells
,False,,,,,Pancreatic stellate cells
,False,,,,,Erythroblasts
,False,,,,,Crypt cells
,False,,,,,Airway epithelial cells
,False,,,,,Epsilon cells
,False,,,,,Nuocytes
,False,,,,,Natural killer T cells
,False,,,,,Reticulocytes
Q2035084,False,osteolysis,38.0,[],,Osteoclasts
,False,,,,,Osteoblasts
,False,,,,,Osteocytes
,False,,,,,B cells memory
Q467635,False,multiple myeloma,35.5,[],,Plasma cells
Q99440225,False,plasma cell granuloma,33.5,[],,Plasma cells
,False,,,,,Noradrenergic neurons
,False,,,,,Adrenergic neurons
,False,,,,,Glycinergic neurons
,False,,,,,Enterochromaffin cells
,False,,,,,Tanycytes
,False,,,,,Gamma delta T cells
,False,,,,,Pinealocytes
Q7840748,False,Trichocyte,47.5,[],,Trichocytes
,False,,,,,Satellite glial cells
,False,,,,,Sebocytes
Q18557671,False,chief cell adenoma,41.5,[],,Parathyroid chief cells
Q3326185,False,Oxyphil cell,48.0,[],,Oxyphil cells
Q66592566,False,Oxyphil cell,48.0,[],,Oxyphil cells
,False,,,,,Chromaffin cells
,False,,,,,Trophoblast stem cells
,False,,,,,Trophoblast progenitor cells
,False,,,,,Luteal cells
